marks,year,caste,list,College,cutoff,result
86,2021,OBC,1st,D.G.Ruparel,75,1
58,2021,SC,1st,D.G.Ruparel,44,1
69,2021,NT-C,1st,D.G.Ruparel,77,0
93,2021,ST,1st,D.G.Ruparel,74,1
81,2021,OBC,1st,D.G.Ruparel,75,1
75,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
38,2021,VJ-A,1st,D.G.Ruparel,81,0
39,2021,NT-B,1st,D.G.Ruparel,60,0
48,2021,VJ-A,1st,D.G.Ruparel,81,0
58,2021,OBC,1st,D.G.Ruparel,75,0
81,2021,NT-B,1st,D.G.Ruparel,60,1
70,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
97,2021,SBC,1st,D.G.Ruparel,76,1
82,2021,OBC,1st,D.G.Ruparel,75,1
61,2021,NT-B,1st,D.G.Ruparel,60,1
47,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
95,2021,Open,1st,D.G.Ruparel,85,1
76,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
82,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
98,2021,NT-D,1st,D.G.Ruparel,44,1
79,2021,SC,1st,D.G.Ruparel,44,1
92,2021,SC,1st,D.G.Ruparel,44,1
75,2021,SC,1st,D.G.Ruparel,44,1
56,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
99,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
60,2021,SBC,1st,D.G.Ruparel,76,0
81,2021,SC,1st,D.G.Ruparel,44,1
96,2021,NT-D,1st,D.G.Ruparel,44,1
52,2021,Open,1st,D.G.Ruparel,85,0
58,2021,NT-C,1st,D.G.Ruparel,77,0
87,2021,NT-C,1st,D.G.Ruparel,77,1
51,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
43,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
98,2021,OBC,1st,D.G.Ruparel,75,1
35,2021,SBC,1st,D.G.Ruparel,76,0
70,2021,SBC,1st,D.G.Ruparel,76,0
55,2021,SBC,1st,D.G.Ruparel,76,0
83,2021,SBC,1st,D.G.Ruparel,76,1
92,2021,NT-C,1st,D.G.Ruparel,77,1
39,2021,NT-C,1st,D.G.Ruparel,77,0
97,2021,SC,1st,D.G.Ruparel,44,1
91,2021,VJ-A,1st,D.G.Ruparel,81,1
51,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
35,2021,SC,1st,D.G.Ruparel,44,0
43,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
59,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
55,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
58,2021,SBC,1st,D.G.Ruparel,76,0
67,2021,SBC,1st,D.G.Ruparel,76,0
61,2021,NT-B,1st,D.G.Ruparel,60,1
41,2021,OBC,1st,D.G.Ruparel,75,0
50,2021,ST,1st,D.G.Ruparel,74,0
64,2021,SBC,1st,D.G.Ruparel,76,0
89,2021,ST,1st,D.G.Ruparel,74,1
52,2021,VJ-A,1st,D.G.Ruparel,81,0
77,2021,Open,1st,D.G.Ruparel,85,0
44,2021,NT-C,1st,D.G.Ruparel,77,0
69,2021,VJ-A,1st,D.G.Ruparel,81,0
71,2021,ST,1st,D.G.Ruparel,74,0
54,2021,NT-D,1st,D.G.Ruparel,44,1
71,2021,SBC,1st,D.G.Ruparel,76,0
56,2021,SC,1st,D.G.Ruparel,44,1
58,2021,NT-D,1st,D.G.Ruparel,44,1
63,2021,ST,1st,D.G.Ruparel,74,0
37,2021,VJ-A,1st,D.G.Ruparel,81,0
35,2021,NT-B,1st,D.G.Ruparel,60,0
75,2021,NT-B,1st,D.G.Ruparel,60,1
40,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
78,2021,NT-B,1st,D.G.Ruparel,60,1
89,2021,VJ-A,1st,D.G.Ruparel,81,1
59,2021,NT-D,1st,D.G.Ruparel,44,1
73,2021,Open,1st,D.G.Ruparel,85,0
49,2021,VJ-A,1st,D.G.Ruparel,81,0
55,2021,Open,1st,D.G.Ruparel,85,0
37,2021,NT-B,1st,D.G.Ruparel,60,0
90,2021,SC,1st,D.G.Ruparel,44,1
85,2021,NT-D,1st,D.G.Ruparel,44,1
81,2021,OBC,1st,D.G.Ruparel,75,1
61,2021,SC,1st,D.G.Ruparel,44,1
53,2021,SC,1st,D.G.Ruparel,44,1
83,2021,ST,1st,D.G.Ruparel,74,1
87,2021,ST,1st,D.G.Ruparel,74,1
50,2021,SBC,1st,D.G.Ruparel,76,0
67,2021,VJ-A,1st,D.G.Ruparel,81,0
37,2021,OBC,1st,D.G.Ruparel,75,0
65,2021,SBC,1st,D.G.Ruparel,76,0
70,2021,SBC,1st,D.G.Ruparel,76,0
86,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
47,2021,Open,1st,D.G.Ruparel,85,0
69,2021,VJ-A,1st,D.G.Ruparel,81,0
65,2021,VJ-A,1st,D.G.Ruparel,81,0
36,2021,VJ-A,1st,D.G.Ruparel,81,0
82,2021,NT-B,1st,D.G.Ruparel,60,1
83,2021,SBC,1st,D.G.Ruparel,76,1
78,2021,Open,1st,D.G.Ruparel,85,0
71,2021,NT-C,1st,D.G.Ruparel,77,0
53,2021,NT-C,1st,D.G.Ruparel,77,0
36,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
41,2021,NT-C,1st,D.G.Ruparel,77,0
38,2021,NT-B,1st,D.G.Ruparel,60,0
64,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
99,2021,SBC,1st,D.G.Ruparel,76,1
75,2021,OBC,1st,D.G.Ruparel,75,0
58,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
83,2021,ST,1st,D.G.Ruparel,74,1
76,2021,OBC,1st,D.G.Ruparel,75,1
83,2021,VJ-A,1st,D.G.Ruparel,81,1
71,2021,SBC,1st,D.G.Ruparel,76,0
84,2021,SBC,1st,D.G.Ruparel,76,1
62,2021,SC,1st,D.G.Ruparel,44,1
90,2021,OBC,1st,D.G.Ruparel,75,1
94,2021,OBC,1st,D.G.Ruparel,75,1
68,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
91,2021,SBC,1st,D.G.Ruparel,76,1
69,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
40,2021,SBC,1st,D.G.Ruparel,76,0
97,2021,NT-C,1st,D.G.Ruparel,77,1
84,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
54,2021,VJ-A,1st,D.G.Ruparel,81,0
95,2021,SC,1st,D.G.Ruparel,44,1
68,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
69,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
54,2021,OBC,1st,D.G.Ruparel,75,0
55,2021,SBC,1st,D.G.Ruparel,76,0
43,2021,ST,1st,D.G.Ruparel,74,0
83,2021,SC,1st,D.G.Ruparel,44,1
87,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
83,2021,NT-C,1st,D.G.Ruparel,77,1
95,2021,Open,1st,D.G.Ruparel,85,1
44,2021,SBC,1st,D.G.Ruparel,76,0
88,2021,Open,1st,D.G.Ruparel,85,1
76,2021,NT-C,1st,D.G.Ruparel,77,0
45,2021,SBC,1st,D.G.Ruparel,76,0
79,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
67,2021,SC,1st,D.G.Ruparel,44,1
46,2021,NT-D,1st,D.G.Ruparel,44,1
38,2021,NT-D,1st,D.G.Ruparel,44,0
62,2021,VJ-A,1st,D.G.Ruparel,81,0
79,2021,VJ-A,1st,D.G.Ruparel,81,0
69,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
100,2021,NT-C,1st,D.G.Ruparel,77,1
57,2021,NT-D,1st,D.G.Ruparel,44,1
50,2021,VJ-A,1st,D.G.Ruparel,81,0
89,2021,ST,1st,D.G.Ruparel,74,1
87,2021,Open,1st,D.G.Ruparel,85,1
99,2021,NT-D,1st,D.G.Ruparel,44,1
48,2021,VJ-A,1st,D.G.Ruparel,81,0
81,2021,VJ-A,1st,D.G.Ruparel,81,0
100,2021,ST,1st,D.G.Ruparel,74,1
75,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
59,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
49,2021,NT-B,1st,D.G.Ruparel,60,0
81,2021,Open,1st,D.G.Ruparel,85,0
44,2021,NT-C,1st,D.G.Ruparel,77,0
83,2021,VJ-A,1st,D.G.Ruparel,81,1
60,2021,NT-D,1st,D.G.Ruparel,44,1
95,2021,ST,1st,D.G.Ruparel,74,1
91,2021,NT-C,1st,D.G.Ruparel,77,1
49,2021,Open,1st,D.G.Ruparel,85,0
49,2021,NT-D,1st,D.G.Ruparel,44,1
45,2021,NT-D,1st,D.G.Ruparel,44,1
57,2021,SBC,1st,D.G.Ruparel,76,0
51,2021,NT-C,1st,D.G.Ruparel,77,0
42,2021,SC,1st,D.G.Ruparel,44,0
44,2021,Open,1st,D.G.Ruparel,85,0
55,2021,Open,1st,D.G.Ruparel,85,0
61,2021,OBC,1st,D.G.Ruparel,75,0
44,2021,NT-B,1st,D.G.Ruparel,60,0
89,2021,NT-C,1st,D.G.Ruparel,77,1
58,2021,NT-C,1st,D.G.Ruparel,77,0
86,2021,ST,1st,D.G.Ruparel,74,1
39,2021,SC,1st,D.G.Ruparel,44,0
47,2021,ST,1st,D.G.Ruparel,74,0
37,2021,ST,1st,D.G.Ruparel,74,0
75,2021,SC,1st,D.G.Ruparel,44,1
79,2021,NT-D,1st,D.G.Ruparel,44,1
68,2021,NT-D,1st,D.G.Ruparel,44,1
70,2021,NT-B,1st,D.G.Ruparel,60,1
53,2021,NT-C,1st,D.G.Ruparel,77,0
39,2021,Open,1st,D.G.Ruparel,85,0
95,2021,ST,1st,D.G.Ruparel,74,1
72,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
60,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
36,2021,NT-C,1st,D.G.Ruparel,77,0
52,2021,SC,1st,D.G.Ruparel,44,1
80,2021,SBC,1st,D.G.Ruparel,76,1
62,2021,OBC,1st,D.G.Ruparel,75,0
90,2021,NT-B,1st,D.G.Ruparel,60,1
57,2021,NT-D,1st,D.G.Ruparel,44,1
80,2021,NT-B,1st,D.G.Ruparel,60,1
96,2021,NT-C,1st,D.G.Ruparel,77,1
75,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
45,2021,NT-C,1st,D.G.Ruparel,77,0
74,2021,SC,1st,D.G.Ruparel,44,1
100,2021,SC,1st,D.G.Ruparel,44,1
100,2021,NT-D,1st,D.G.Ruparel,44,1
63,2021,ST,1st,D.G.Ruparel,74,0
97,2021,SC,1st,D.G.Ruparel,44,1
62,2021,OBC,1st,D.G.Ruparel,75,0
97,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
60,2021,SBC,1st,D.G.Ruparel,76,0
85,2021,VJ-A,1st,D.G.Ruparel,81,1
85,2021,OBC,1st,D.G.Ruparel,75,1
62,2021,NT-C,1st,D.G.Ruparel,77,0
54,2021,NT-C,1st,D.G.Ruparel,77,0
99,2021,OBC,1st,D.G.Ruparel,75,1
97,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
57,2021,NT-D,1st,D.G.Ruparel,44,1
81,2021,SC,1st,D.G.Ruparel,44,1
96,2021,OBC,1st,D.G.Ruparel,75,1
50,2021,NT-D,1st,D.G.Ruparel,44,1
73,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
83,2021,SC,1st,D.G.Ruparel,44,1
81,2021,SC,1st,D.G.Ruparel,44,1
100,2021,OBC,1st,D.G.Ruparel,75,1
75,2021,SBC,1st,D.G.Ruparel,76,0
96,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
91,2021,SC,1st,D.G.Ruparel,44,1
85,2021,NT-D,1st,D.G.Ruparel,44,1
100,2021,OBC,1st,D.G.Ruparel,75,1
70,2021,ST,1st,D.G.Ruparel,74,0
61,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
67,2021,SC,1st,D.G.Ruparel,44,1
51,2021,OBC,1st,D.G.Ruparel,75,0
72,2021,OBC,1st,D.G.Ruparel,75,0
37,2021,SC,1st,D.G.Ruparel,44,0
58,2021,VJ-A,1st,D.G.Ruparel,81,0
62,2021,NT-C,1st,D.G.Ruparel,77,0
74,2021,SC,1st,D.G.Ruparel,44,1
48,2021,VJ-A,1st,D.G.Ruparel,81,0
95,2021,NT-B,1st,D.G.Ruparel,60,1
84,2021,NT-B,1st,D.G.Ruparel,60,1
81,2021,NT-B,1st,D.G.Ruparel,60,1
86,2021,NT-B,1st,D.G.Ruparel,60,1
50,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
91,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
42,2021,VJ-A,1st,D.G.Ruparel,81,0
43,2021,SBC,1st,D.G.Ruparel,76,0
84,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
48,2021,OBC,1st,D.G.Ruparel,75,0
80,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
39,2021,ST,1st,D.G.Ruparel,74,0
54,2021,VJ-A,1st,D.G.Ruparel,81,0
65,2021,NT-C,1st,D.G.Ruparel,77,0
95,2021,ST,1st,D.G.Ruparel,74,1
38,2021,SC,1st,D.G.Ruparel,44,0
74,2021,NT-D,1st,D.G.Ruparel,44,1
84,2021,ST,1st,D.G.Ruparel,74,1
80,2021,NT-C,1st,D.G.Ruparel,77,1
63,2021,VJ-A,1st,D.G.Ruparel,81,0
82,2021,Open,1st,D.G.Ruparel,85,0
42,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
67,2021,NT-D,1st,D.G.Ruparel,44,1
57,2021,NT-D,1st,D.G.Ruparel,44,1
95,2021,NT-B,1st,D.G.Ruparel,60,1
94,2021,SBC,1st,D.G.Ruparel,76,1
44,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
87,2021,VJ-A,1st,D.G.Ruparel,81,1
73,2021,NT-B,1st,D.G.Ruparel,60,1
82,2021,SBC,1st,D.G.Ruparel,76,1
85,2021,SC,1st,D.G.Ruparel,44,1
77,2021,NT-D,1st,D.G.Ruparel,44,1
36,2021,NT-D,1st,D.G.Ruparel,44,0
95,2021,Open,1st,D.G.Ruparel,85,1
69,2021,NT-D,1st,D.G.Ruparel,44,1
46,2021,VJ-A,1st,D.G.Ruparel,81,0
54,2021,VJ-A,1st,D.G.Ruparel,81,0
39,2021,OBC,1st,D.G.Ruparel,75,0
45,2021,NT-B,1st,D.G.Ruparel,60,0
67,2021,SBC,1st,D.G.Ruparel,76,0
97,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
65,2021,NT-B,1st,D.G.Ruparel,60,1
79,2021,NT-B,1st,D.G.Ruparel,60,1
46,2021,NT-D,1st,D.G.Ruparel,44,1
63,2021,SC,1st,D.G.Ruparel,44,1
98,2021,NT-C,1st,D.G.Ruparel,77,1
82,2021,NT-B,1st,D.G.Ruparel,60,1
45,2021,VJ-A,1st,D.G.Ruparel,81,0
66,2021,NT-B,1st,D.G.Ruparel,60,1
41,2021,SC,1st,D.G.Ruparel,44,0
57,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
84,2021,Open,1st,D.G.Ruparel,85,0
68,2021,SBC,1st,D.G.Ruparel,76,0
73,2021,OBC,1st,D.G.Ruparel,75,0
74,2021,NT-C,1st,D.G.Ruparel,77,0
61,2021,NT-B,1st,D.G.Ruparel,60,1
62,2021,NT-B,1st,D.G.Ruparel,60,1
52,2021,NT-D,1st,D.G.Ruparel,44,1
77,2021,NT-C,1st,D.G.Ruparel,77,0
57,2021,EBC,1st,D.G.Ruparel,#N/A,#N/A
98,2021,NT-D,1st,D.G.Ruparel,44,1
67,2021,SEBC,1st,D.G.Ruparel,#N/A,#N/A
68,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
44,2021,NT-C,2nd,D.G.Ruparel,77,0
46,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
80,2021,NT-C,2nd,D.G.Ruparel,77,1
72,2021,NT-B,2nd,D.G.Ruparel,60,1
44,2021,NT-C,2nd,D.G.Ruparel,77,0
51,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
39,2021,VJ-A,2nd,D.G.Ruparel,81,0
88,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
47,2021,NT-B,2nd,D.G.Ruparel,60,0
100,2021,NT-B,2nd,D.G.Ruparel,60,1
77,2021,Open,2nd,D.G.Ruparel,82,0
93,2021,NT-B,2nd,D.G.Ruparel,60,1
39,2021,VJ-A,2nd,D.G.Ruparel,81,0
93,2021,NT-B,2nd,D.G.Ruparel,60,1
63,2021,NT-D,2nd,D.G.Ruparel,44,1
95,2021,SBC,2nd,D.G.Ruparel,47,1
81,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
68,2021,SBC,2nd,D.G.Ruparel,47,1
90,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
47,2021,OBC,2nd,D.G.Ruparel,59,0
77,2021,NT-C,2nd,D.G.Ruparel,77,0
85,2021,VJ-A,2nd,D.G.Ruparel,81,1
74,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
99,2021,NT-B,2nd,D.G.Ruparel,60,1
53,2021,ST,2nd,D.G.Ruparel,74,0
68,2021,VJ-A,2nd,D.G.Ruparel,81,0
92,2021,VJ-A,2nd,D.G.Ruparel,81,1
94,2021,OBC,2nd,D.G.Ruparel,59,1
84,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
65,2021,NT-D,2nd,D.G.Ruparel,44,1
74,2021,Open,2nd,D.G.Ruparel,82,0
74,2021,Open,2nd,D.G.Ruparel,82,0
86,2021,SBC,2nd,D.G.Ruparel,47,1
88,2021,Open,2nd,D.G.Ruparel,82,1
52,2021,ST,2nd,D.G.Ruparel,74,0
86,2021,NT-C,2nd,D.G.Ruparel,77,1
89,2021,NT-B,2nd,D.G.Ruparel,60,1
64,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
43,2021,NT-B,2nd,D.G.Ruparel,60,0
95,2021,SBC,2nd,D.G.Ruparel,47,1
63,2021,NT-D,2nd,D.G.Ruparel,44,1
79,2021,Open,2nd,D.G.Ruparel,82,0
86,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
86,2021,SC,2nd,D.G.Ruparel,44,1
47,2021,NT-D,2nd,D.G.Ruparel,44,1
83,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
45,2021,NT-D,2nd,D.G.Ruparel,44,1
79,2021,SBC,2nd,D.G.Ruparel,47,1
36,2021,NT-B,2nd,D.G.Ruparel,60,0
93,2021,SC,2nd,D.G.Ruparel,44,1
48,2021,OBC,2nd,D.G.Ruparel,59,0
95,2021,VJ-A,2nd,D.G.Ruparel,81,1
56,2021,NT-B,2nd,D.G.Ruparel,60,0
90,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
65,2021,Open,2nd,D.G.Ruparel,82,0
65,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
98,2021,Open,2nd,D.G.Ruparel,82,1
49,2021,ST,2nd,D.G.Ruparel,74,0
76,2021,NT-B,2nd,D.G.Ruparel,60,1
66,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
95,2021,SC,2nd,D.G.Ruparel,44,1
47,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
40,2021,SC,2nd,D.G.Ruparel,44,0
71,2021,Open,2nd,D.G.Ruparel,82,0
80,2021,NT-D,2nd,D.G.Ruparel,44,1
87,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
80,2021,NT-C,2nd,D.G.Ruparel,77,1
36,2021,NT-D,2nd,D.G.Ruparel,44,0
37,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
76,2021,NT-D,2nd,D.G.Ruparel,44,1
51,2021,VJ-A,2nd,D.G.Ruparel,81,0
77,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
52,2021,NT-B,2nd,D.G.Ruparel,60,0
85,2021,NT-B,2nd,D.G.Ruparel,60,1
61,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
95,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
74,2021,OBC,2nd,D.G.Ruparel,59,1
64,2021,OBC,2nd,D.G.Ruparel,59,1
51,2021,VJ-A,2nd,D.G.Ruparel,81,0
36,2021,SBC,2nd,D.G.Ruparel,47,0
68,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
92,2021,SBC,2nd,D.G.Ruparel,47,1
54,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
97,2021,SBC,2nd,D.G.Ruparel,47,1
75,2021,NT-C,2nd,D.G.Ruparel,77,0
41,2021,ST,2nd,D.G.Ruparel,74,0
86,2021,ST,2nd,D.G.Ruparel,74,1
57,2021,NT-D,2nd,D.G.Ruparel,44,1
47,2021,NT-D,2nd,D.G.Ruparel,44,1
65,2021,NT-D,2nd,D.G.Ruparel,44,1
90,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
99,2021,NT-B,2nd,D.G.Ruparel,60,1
50,2021,NT-B,2nd,D.G.Ruparel,60,0
38,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
92,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
68,2021,SC,2nd,D.G.Ruparel,44,1
77,2021,Open,2nd,D.G.Ruparel,82,0
63,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
73,2021,OBC,2nd,D.G.Ruparel,59,1
96,2021,NT-B,2nd,D.G.Ruparel,60,1
42,2021,SC,2nd,D.G.Ruparel,44,0
99,2021,SBC,2nd,D.G.Ruparel,47,1
81,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
44,2021,NT-B,2nd,D.G.Ruparel,60,0
100,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
83,2021,VJ-A,2nd,D.G.Ruparel,81,1
76,2021,Open,2nd,D.G.Ruparel,82,0
55,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
88,2021,SBC,2nd,D.G.Ruparel,47,1
83,2021,NT-B,2nd,D.G.Ruparel,60,1
56,2021,SC,2nd,D.G.Ruparel,44,1
37,2021,SC,2nd,D.G.Ruparel,44,0
53,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
79,2021,VJ-A,2nd,D.G.Ruparel,81,0
65,2021,OBC,2nd,D.G.Ruparel,59,1
43,2021,NT-C,2nd,D.G.Ruparel,77,0
39,2021,SC,2nd,D.G.Ruparel,44,0
63,2021,SC,2nd,D.G.Ruparel,44,1
90,2021,OBC,2nd,D.G.Ruparel,59,1
35,2021,OBC,2nd,D.G.Ruparel,59,0
74,2021,ST,2nd,D.G.Ruparel,74,0
48,2021,VJ-A,2nd,D.G.Ruparel,81,0
58,2021,NT-C,2nd,D.G.Ruparel,77,0
97,2021,VJ-A,2nd,D.G.Ruparel,81,1
36,2021,SBC,2nd,D.G.Ruparel,47,0
83,2021,NT-D,2nd,D.G.Ruparel,44,1
55,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
69,2021,SC,2nd,D.G.Ruparel,44,1
46,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
88,2021,NT-C,2nd,D.G.Ruparel,77,1
83,2021,OBC,2nd,D.G.Ruparel,59,1
81,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
80,2021,ST,2nd,D.G.Ruparel,74,1
59,2021,VJ-A,2nd,D.G.Ruparel,81,0
89,2021,NT-B,2nd,D.G.Ruparel,60,1
75,2021,NT-B,2nd,D.G.Ruparel,60,1
78,2021,NT-B,2nd,D.G.Ruparel,60,1
60,2021,Open,2nd,D.G.Ruparel,82,0
75,2021,VJ-A,2nd,D.G.Ruparel,81,0
37,2021,OBC,2nd,D.G.Ruparel,59,0
100,2021,VJ-A,2nd,D.G.Ruparel,81,1
82,2021,NT-C,2nd,D.G.Ruparel,77,1
35,2021,NT-B,2nd,D.G.Ruparel,60,0
63,2021,ST,2nd,D.G.Ruparel,74,0
99,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
59,2021,VJ-A,2nd,D.G.Ruparel,81,0
36,2021,VJ-A,2nd,D.G.Ruparel,81,0
52,2021,SC,2nd,D.G.Ruparel,44,1
85,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
84,2021,ST,2nd,D.G.Ruparel,74,1
55,2021,VJ-A,2nd,D.G.Ruparel,81,0
73,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
82,2021,SC,2nd,D.G.Ruparel,44,1
74,2021,NT-C,2nd,D.G.Ruparel,77,0
58,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
47,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
56,2021,SC,2nd,D.G.Ruparel,44,1
98,2021,VJ-A,2nd,D.G.Ruparel,81,1
39,2021,NT-B,2nd,D.G.Ruparel,60,0
53,2021,VJ-A,2nd,D.G.Ruparel,81,0
70,2021,NT-C,2nd,D.G.Ruparel,77,0
44,2021,NT-C,2nd,D.G.Ruparel,77,0
85,2021,Open,2nd,D.G.Ruparel,82,1
65,2021,OBC,2nd,D.G.Ruparel,59,1
71,2021,ST,2nd,D.G.Ruparel,74,0
84,2021,SC,2nd,D.G.Ruparel,44,1
50,2021,NT-C,2nd,D.G.Ruparel,77,0
68,2021,VJ-A,2nd,D.G.Ruparel,81,0
39,2021,SBC,2nd,D.G.Ruparel,47,0
59,2021,NT-B,2nd,D.G.Ruparel,60,0
79,2021,OBC,2nd,D.G.Ruparel,59,1
79,2021,Open,2nd,D.G.Ruparel,82,0
95,2021,NT-D,2nd,D.G.Ruparel,44,1
48,2021,NT-D,2nd,D.G.Ruparel,44,1
95,2021,OBC,2nd,D.G.Ruparel,59,1
50,2021,SBC,2nd,D.G.Ruparel,47,1
68,2021,NT-C,2nd,D.G.Ruparel,77,0
37,2021,SC,2nd,D.G.Ruparel,44,0
84,2021,NT-D,2nd,D.G.Ruparel,44,1
95,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
84,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
77,2021,ST,2nd,D.G.Ruparel,74,1
53,2021,NT-D,2nd,D.G.Ruparel,44,1
100,2021,NT-B,2nd,D.G.Ruparel,60,1
77,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
35,2021,OBC,2nd,D.G.Ruparel,59,0
41,2021,ST,2nd,D.G.Ruparel,74,0
49,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
60,2021,NT-C,2nd,D.G.Ruparel,77,0
94,2021,NT-B,2nd,D.G.Ruparel,60,1
86,2021,EBC,2nd,D.G.Ruparel,#N/A,#N/A
77,2021,SC,2nd,D.G.Ruparel,44,1
59,2021,Open,2nd,D.G.Ruparel,82,0
50,2021,NT-B,2nd,D.G.Ruparel,60,0
90,2021,SBC,2nd,D.G.Ruparel,47,1
57,2021,NT-D,2nd,D.G.Ruparel,44,1
37,2021,OBC,2nd,D.G.Ruparel,59,0
100,2021,NT-B,2nd,D.G.Ruparel,60,1
40,2021,OBC,2nd,D.G.Ruparel,59,0
68,2021,Open,2nd,D.G.Ruparel,82,0
85,2021,SC,2nd,D.G.Ruparel,44,1
100,2021,VJ-A,2nd,D.G.Ruparel,81,1
48,2021,OBC,2nd,D.G.Ruparel,59,0
82,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
35,2021,NT-B,2nd,D.G.Ruparel,60,0
73,2021,SEBC,2nd,D.G.Ruparel,#N/A,#N/A
75,2021,ST,2nd,D.G.Ruparel,74,1
75,2021,NT-D,2nd,D.G.Ruparel,44,1
