marks,year,caste,list,College,cutoff,result
57,2021,NT-B,2nd,D.G.Ruparel,60,0
52,2021,OBC,2nd,D.G.Ruparel,59,0
94,2021,NT-B,2nd,D.G.Ruparel,60,1
41,2021,NT-C,2nd,D.G.Ruparel,77,0
60,2021,ST,2nd,D.G.Ruparel,74,0
40,2021,SC,2nd,D.G.Ruparel,44,0
84,2021,NT-B,2nd,D.G.Ruparel,60,1
55,2021,NT-C,2nd,D.G.Ruparel,77,0
65,2021,NT-B,2nd,D.G.Ruparel,60,1
61,2021,OBC,2nd,D.G.Ruparel,59,1
87,2021,Open,2nd,D.G.Ruparel,82,1
100,2021,OBC,2nd,D.G.Ruparel,59,1
47,2021,SC,2nd,D.G.Ruparel,44,1
78,2021,Open,2nd,D.G.Ruparel,82,0
63,2021,OBC,2nd,D.G.Ruparel,59,1
77,2021,Open,2nd,D.G.Ruparel,82,0
74,2021,SC,2nd,D.G.Ruparel,44,1
99,2021,SC,2nd,D.G.Ruparel,44,1
56,2021,Open,2nd,D.G.Ruparel,82,0
71,2021,NT-C,2nd,D.G.Ruparel,77,0
48,2021,NT-B,2nd,D.G.Ruparel,60,0
48,2021,OBC,2nd,D.G.Ruparel,59,0
79,2021,OBC,2nd,D.G.Ruparel,59,1
69,2021,NT-C,2nd,D.G.Ruparel,77,0
86,2021,ST,2nd,D.G.Ruparel,74,1
37,2021,NT-C,2nd,D.G.Ruparel,77,0
91,2021,OBC,2nd,D.G.Ruparel,59,1
68,2021,ST,2nd,D.G.Ruparel,74,0
37,2021,Open,2nd,D.G.Ruparel,82,0
79,2021,NT-B,2nd,D.G.Ruparel,60,1
37,2021,SC,2nd,D.G.Ruparel,44,0
83,2021,ST,2nd,D.G.Ruparel,74,1
74,2021,Open,2nd,D.G.Ruparel,82,0
39,2021,OBC,2nd,D.G.Ruparel,59,0
63,2021,SC,2nd,D.G.Ruparel,44,1
82,2021,NT-C,2nd,D.G.Ruparel,77,1
70,2021,Open,2nd,D.G.Ruparel,82,0
53,2021,Open,2nd,D.G.Ruparel,82,0
76,2021,OBC,2nd,D.G.Ruparel,59,1
69,2021,OBC,2nd,D.G.Ruparel,59,1
40,2021,SC,2nd,D.G.Ruparel,44,0
85,2021,NT-B,2nd,D.G.Ruparel,60,1
65,2021,NT-C,2nd,D.G.Ruparel,77,0
61,2021,ST,2nd,D.G.Ruparel,74,0
83,2021,OBC,2nd,D.G.Ruparel,59,1
61,2021,Open,2nd,D.G.Ruparel,82,0
93,2021,Open,2nd,D.G.Ruparel,82,1
92,2021,ST,2nd,D.G.Ruparel,74,1
55,2021,NT-C,2nd,D.G.Ruparel,77,0
91,2021,Open,2nd,D.G.Ruparel,82,1
81,2021,NT-B,2nd,D.G.Ruparel,60,1
42,2021,ST,2nd,D.G.Ruparel,74,0
90,2021,Open,2nd,D.G.Ruparel,82,1
80,2021,NT-B,2nd,D.G.Ruparel,60,1
65,2021,ST,2nd,D.G.Ruparel,74,0
78,2021,Open,2nd,D.G.Ruparel,82,0
93,2021,ST,2nd,D.G.Ruparel,74,1
35,2021,OBC,2nd,D.G.Ruparel,59,0
48,2021,NT-C,2nd,D.G.Ruparel,77,0
82,2021,NT-C,2nd,D.G.Ruparel,77,1
86,2021,NT-B,2nd,D.G.Ruparel,60,1
47,2021,NT-C,2nd,D.G.Ruparel,77,0
97,2021,SC,2nd,D.G.Ruparel,44,1
71,2021,NT-B,2nd,D.G.Ruparel,60,1
46,2021,Open,2nd,D.G.Ruparel,82,0
65,2021,ST,2nd,D.G.Ruparel,74,0
94,2021,OBC,2nd,D.G.Ruparel,59,1
54,2021,NT-B,2nd,D.G.Ruparel,60,0
60,2021,OBC,2nd,D.G.Ruparel,59,1
86,2021,SC,2nd,D.G.Ruparel,44,1
65,2021,NT-C,2nd,D.G.Ruparel,77,0
51,2021,NT-B,2nd,D.G.Ruparel,60,0
94,2021,OBC,2nd,D.G.Ruparel,59,1
48,2021,ST,2nd,D.G.Ruparel,74,0
59,2021,NT-B,2nd,D.G.Ruparel,60,0
63,2021,NT-B,2nd,D.G.Ruparel,60,1
47,2021,OBC,2nd,D.G.Ruparel,59,0
52,2021,NT-B,2nd,D.G.Ruparel,60,0
70,2021,Open,2nd,D.G.Ruparel,82,0
82,2021,NT-B,2nd,D.G.Ruparel,60,1
87,2021,SC,2nd,D.G.Ruparel,44,1
77,2021,Open,2nd,D.G.Ruparel,82,0
96,2021,Open,2nd,D.G.Ruparel,82,1
81,2021,NT-B,2nd,D.G.Ruparel,60,1
61,2021,Open,2nd,D.G.Ruparel,82,0
89,2021,Open,2nd,D.G.Ruparel,82,1
61,2021,SC,2nd,D.G.Ruparel,44,1
67,2021,SC,2nd,D.G.Ruparel,44,1
95,2021,ST,2nd,D.G.Ruparel,74,1
69,2021,ST,2nd,D.G.Ruparel,74,0
76,2021,OBC,2nd,D.G.Ruparel,59,1
48,2021,Open,2nd,D.G.Ruparel,82,0
79,2021,NT-B,2nd,D.G.Ruparel,60,1
52,2021,NT-B,2nd,D.G.Ruparel,60,0
56,2021,Open,2nd,D.G.Ruparel,82,0
94,2021,ST,2nd,D.G.Ruparel,74,1
75,2021,SC,2nd,D.G.Ruparel,44,1
88,2021,ST,2nd,D.G.Ruparel,74,1
98,2021,SC,2nd,D.G.Ruparel,44,1
75,2021,OBC,2nd,D.G.Ruparel,59,1
53,2021,NT-C,2nd,D.G.Ruparel,77,0
54,2021,NT-C,2nd,D.G.Ruparel,77,0
89,2021,SC,2nd,D.G.Ruparel,44,1
57,2021,Open,2nd,D.G.Ruparel,82,0
85,2021,NT-C,2nd,D.G.Ruparel,77,1
59,2021,ST,2nd,D.G.Ruparel,74,0
77,2021,NT-C,2nd,D.G.Ruparel,77,0
89,2021,Open,2nd,D.G.Ruparel,82,1
42,2021,OBC,2nd,D.G.Ruparel,59,0
64,2021,ST,2nd,D.G.Ruparel,74,0
61,2021,NT-B,2nd,D.G.Ruparel,60,1
75,2021,OBC,2nd,D.G.Ruparel,59,1
74,2021,ST,2nd,D.G.Ruparel,74,0
93,2021,ST,2nd,D.G.Ruparel,74,1
94,2021,ST,2nd,D.G.Ruparel,74,1
70,2021,SC,2nd,D.G.Ruparel,44,1
40,2021,SC,2nd,D.G.Ruparel,44,0
80,2021,OBC,2nd,D.G.Ruparel,59,1
58,2021,SC,2nd,D.G.Ruparel,44,1
81,2021,SC,2nd,D.G.Ruparel,44,1
100,2021,SC,2nd,D.G.Ruparel,44,1
41,2021,Open,2nd,D.G.Ruparel,82,0
44,2021,SC,2nd,D.G.Ruparel,44,0
99,2021,Open,2nd,D.G.Ruparel,82,1
52,2021,NT-C,2nd,D.G.Ruparel,77,0
94,2021,OBC,2nd,D.G.Ruparel,59,1
78,2021,NT-B,2nd,D.G.Ruparel,60,1
56,2021,Open,2nd,D.G.Ruparel,82,0
93,2021,ST,2nd,D.G.Ruparel,74,1
87,2021,NT-B,2nd,D.G.Ruparel,60,1
70,2021,NT-C,2nd,D.G.Ruparel,77,0
92,2021,ST,2nd,D.G.Ruparel,74,1
86,2021,NT-B,2nd,D.G.Ruparel,60,1
71,2021,Open,2nd,D.G.Ruparel,82,0
80,2021,Open,2nd,D.G.Ruparel,82,0
75,2021,NT-C,2nd,D.G.Ruparel,77,0
53,2021,OBC,2nd,D.G.Ruparel,59,0
61,2021,NT-C,2nd,D.G.Ruparel,77,0
100,2021,Open,2nd,D.G.Ruparel,82,1
72,2021,OBC,2nd,D.G.Ruparel,59,1
84,2021,NT-B,2nd,D.G.Ruparel,60,1
96,2021,ST,2nd,D.G.Ruparel,74,1
83,2021,NT-B,2nd,D.G.Ruparel,60,1
95,2021,OBC,2nd,D.G.Ruparel,59,1
52,2021,Open,2nd,D.G.Ruparel,82,0
67,2021,ST,2nd,D.G.Ruparel,74,0
76,2021,ST,2nd,D.G.Ruparel,74,1
61,2021,SC,2nd,D.G.Ruparel,44,1
64,2021,Open,2nd,D.G.Ruparel,82,0
78,2021,ST,2nd,D.G.Ruparel,74,1
69,2021,ST,2nd,D.G.Ruparel,74,0
86,2021,ST,2nd,D.G.Ruparel,74,1
99,2021,NT-C,2nd,D.G.Ruparel,77,1
45,2021,NT-B,2nd,D.G.Ruparel,60,0
38,2021,OBC,2nd,D.G.Ruparel,59,0
35,2021,ST,2nd,D.G.Ruparel,74,0
38,2021,Open,2nd,D.G.Ruparel,82,0
43,2021,NT-C,2nd,D.G.Ruparel,77,0
95,2021,NT-B,2nd,D.G.Ruparel,60,1
68,2021,NT-B,2nd,D.G.Ruparel,60,1
41,2021,NT-C,2nd,D.G.Ruparel,77,0
41,2021,NT-B,2nd,D.G.Ruparel,60,0
69,2021,OBC,2nd,D.G.Ruparel,59,1
78,2021,Open,2nd,D.G.Ruparel,82,0
60,2021,NT-B,2nd,D.G.Ruparel,60,0
65,2021,ST,2nd,D.G.Ruparel,74,0
35,2021,Open,2nd,D.G.Ruparel,82,0
70,2021,OBC,2nd,D.G.Ruparel,59,1
98,2021,NT-B,2nd,D.G.Ruparel,60,1
72,2021,Open,2nd,D.G.Ruparel,82,0
64,2021,Open,2nd,D.G.Ruparel,82,0
90,2021,SC,2nd,D.G.Ruparel,44,1
37,2021,OBC,2nd,D.G.Ruparel,59,0
88,2021,NT-B,2nd,D.G.Ruparel,60,1
81,2021,NT-B,2nd,D.G.Ruparel,60,1
71,2021,NT-C,2nd,D.G.Ruparel,77,0
92,2021,OBC,2nd,D.G.Ruparel,59,1
35,2021,SC,2nd,D.G.Ruparel,44,0
92,2021,NT-B,2nd,D.G.Ruparel,60,1
77,2021,Open,2nd,D.G.Ruparel,82,0
62,2021,NT-B,2nd,D.G.Ruparel,60,1
36,2021,OBC,2nd,D.G.Ruparel,59,0
52,2021,ST,2nd,D.G.Ruparel,74,0
36,2021,Open,2nd,D.G.Ruparel,82,0
65,2021,NT-B,2nd,D.G.Ruparel,60,1
92,2021,NT-B,2nd,D.G.Ruparel,60,1
37,2021,OBC,2nd,D.G.Ruparel,59,0
83,2021,OBC,2nd,D.G.Ruparel,59,1
49,2021,ST,2nd,D.G.Ruparel,74,0
64,2021,Open,2nd,D.G.Ruparel,82,0
36,2021,Open,2nd,D.G.Ruparel,82,0
37,2021,OBC,2nd,D.G.Ruparel,59,0
64,2021,OBC,2nd,D.G.Ruparel,59,1
66,2021,ST,3rd,D.G.Ruparel,61,1
49,2021,NT-C,3rd,D.G.Ruparel,63,0
73,2021,NT-B,3rd,D.G.Ruparel,48,1
38,2021,Open,3rd,D.G.Ruparel,72,0
56,2021,Open,3rd,D.G.Ruparel,72,0
68,2021,Open,3rd,D.G.Ruparel,72,0
65,2021,NT-C,3rd,D.G.Ruparel,63,1
49,2021,Open,3rd,D.G.Ruparel,72,0
57,2021,NT-B,3rd,D.G.Ruparel,48,1
60,2021,ST,3rd,D.G.Ruparel,61,0
88,2021,OBC,3rd,D.G.Ruparel,62,1
38,2021,Open,3rd,D.G.Ruparel,72,0
74,2021,NT-B,3rd,D.G.Ruparel,48,1
86,2021,NT-B,3rd,D.G.Ruparel,48,1
71,2021,ST,3rd,D.G.Ruparel,61,1
87,2021,SC,3rd,D.G.Ruparel,38,1
45,2021,NT-C,3rd,D.G.Ruparel,63,0
59,2021,NT-C,3rd,D.G.Ruparel,63,0
89,2021,OBC,3rd,D.G.Ruparel,62,1
57,2021,ST,3rd,D.G.Ruparel,61,0
62,2021,ST,3rd,D.G.Ruparel,61,1
86,2021,ST,3rd,D.G.Ruparel,61,1
79,2021,ST,3rd,D.G.Ruparel,61,1
100,2021,NT-B,3rd,D.G.Ruparel,48,1
35,2021,ST,3rd,D.G.Ruparel,61,0
78,2021,SC,3rd,D.G.Ruparel,38,1
68,2021,SC,3rd,D.G.Ruparel,38,1
81,2021,NT-B,3rd,D.G.Ruparel,48,1
68,2021,NT-C,3rd,D.G.Ruparel,63,1
75,2021,Open,3rd,D.G.Ruparel,72,1
77,2021,NT-B,3rd,D.G.Ruparel,48,1
71,2021,NT-B,3rd,D.G.Ruparel,48,1
56,2021,NT-B,3rd,D.G.Ruparel,48,1
89,2021,NT-C,3rd,D.G.Ruparel,63,1
70,2021,OBC,3rd,D.G.Ruparel,62,1
72,2021,ST,3rd,D.G.Ruparel,61,1
100,2021,OBC,3rd,D.G.Ruparel,62,1
86,2021,SC,3rd,D.G.Ruparel,38,1
85,2021,ST,3rd,D.G.Ruparel,61,1
94,2021,NT-B,3rd,D.G.Ruparel,48,1
100,2021,NT-B,3rd,D.G.Ruparel,48,1
64,2021,Open,3rd,D.G.Ruparel,72,0
56,2021,Open,3rd,D.G.Ruparel,72,0
80,2021,ST,3rd,D.G.Ruparel,61,1
85,2021,OBC,3rd,D.G.Ruparel,62,1
93,2021,Open,3rd,D.G.Ruparel,72,1
44,2021,ST,3rd,D.G.Ruparel,61,0
42,2021,ST,3rd,D.G.Ruparel,61,0
67,2021,ST,3rd,D.G.Ruparel,61,1
93,2021,SC,3rd,D.G.Ruparel,38,1
48,2021,ST,3rd,D.G.Ruparel,61,0
71,2021,NT-C,3rd,D.G.Ruparel,63,1
41,2021,NT-B,3rd,D.G.Ruparel,48,0
75,2021,SC,3rd,D.G.Ruparel,38,1
93,2021,OBC,3rd,D.G.Ruparel,62,1
53,2021,OBC,3rd,D.G.Ruparel,62,0
39,2021,NT-B,3rd,D.G.Ruparel,48,0
55,2021,NT-C,3rd,D.G.Ruparel,63,0
41,2021,SC,3rd,D.G.Ruparel,38,1
76,2021,Open,3rd,D.G.Ruparel,72,1
55,2021,Open,3rd,D.G.Ruparel,72,0
41,2021,Open,3rd,D.G.Ruparel,72,0
98,2021,NT-B,3rd,D.G.Ruparel,48,1
71,2021,NT-C,3rd,D.G.Ruparel,63,1
91,2021,OBC,3rd,D.G.Ruparel,62,1
81,2021,ST,3rd,D.G.Ruparel,61,1
96,2021,NT-C,3rd,D.G.Ruparel,63,1
79,2021,ST,3rd,D.G.Ruparel,61,1
39,2021,Open,3rd,D.G.Ruparel,72,0
68,2021,NT-B,3rd,D.G.Ruparel,48,1
41,2021,NT-B,3rd,D.G.Ruparel,48,0
96,2021,OBC,3rd,D.G.Ruparel,62,1
62,2021,OBC,3rd,D.G.Ruparel,62,0
74,2021,NT-C,3rd,D.G.Ruparel,63,1
86,2021,SC,3rd,D.G.Ruparel,38,1
68,2021,Open,3rd,D.G.Ruparel,72,0
51,2021,SC,3rd,D.G.Ruparel,38,1
61,2021,NT-B,3rd,D.G.Ruparel,48,1
35,2021,ST,3rd,D.G.Ruparel,61,0
56,2021,OBC,3rd,D.G.Ruparel,62,0
87,2021,OBC,3rd,D.G.Ruparel,62,1
73,2021,Open,3rd,D.G.Ruparel,72,1
46,2021,OBC,3rd,D.G.Ruparel,62,0
93,2021,OBC,3rd,D.G.Ruparel,62,1
62,2021,ST,3rd,D.G.Ruparel,61,1
75,2021,NT-C,3rd,D.G.Ruparel,63,1
35,2021,OBC,3rd,D.G.Ruparel,62,0
96,2021,ST,3rd,D.G.Ruparel,61,1
37,2021,Open,3rd,D.G.Ruparel,72,0
51,2021,ST,3rd,D.G.Ruparel,61,0
67,2021,NT-B,3rd,D.G.Ruparel,48,1
69,2021,NT-C,3rd,D.G.Ruparel,63,1
49,2021,NT-C,3rd,D.G.Ruparel,63,0
67,2021,Open,3rd,D.G.Ruparel,72,0
50,2021,Open,3rd,D.G.Ruparel,72,0
57,2021,Open,3rd,D.G.Ruparel,72,0
70,2021,NT-C,3rd,D.G.Ruparel,63,1
48,2021,Open,3rd,D.G.Ruparel,72,0
70,2021,NT-B,3rd,D.G.Ruparel,48,1
47,2021,SC,3rd,D.G.Ruparel,38,1
100,2021,Open,3rd,D.G.Ruparel,72,1
82,2021,ST,3rd,D.G.Ruparel,61,1
37,2021,ST,3rd,D.G.Ruparel,61,0
74,2021,NT-C,3rd,D.G.Ruparel,63,1
69,2021,ST,3rd,D.G.Ruparel,61,1
96,2021,SC,3rd,D.G.Ruparel,38,1
38,2021,ST,3rd,D.G.Ruparel,61,0
79,2021,Open,3rd,D.G.Ruparel,72,1
86,2021,Open,3rd,D.G.Ruparel,72,1
70,2021,ST,3rd,D.G.Ruparel,61,1
78,2021,NT-B,3rd,D.G.Ruparel,48,1
38,2021,NT-B,3rd,D.G.Ruparel,48,0
95,2021,SC,3rd,D.G.Ruparel,38,1
57,2021,OBC,3rd,D.G.Ruparel,62,0
91,2021,NT-B,3rd,D.G.Ruparel,48,1
39,2021,ST,3rd,D.G.Ruparel,61,0
62,2021,ST,3rd,D.G.Ruparel,61,1
48,2021,NT-C,3rd,D.G.Ruparel,63,0
85,2021,SC,3rd,D.G.Ruparel,38,1
41,2021,NT-B,3rd,D.G.Ruparel,48,0
63,2021,OBC,3rd,D.G.Ruparel,62,1
55,2021,SC,3rd,D.G.Ruparel,38,1
96,2021,Open,3rd,D.G.Ruparel,72,1
99,2021,OBC,3rd,D.G.Ruparel,62,1
75,2021,SC,3rd,D.G.Ruparel,38,1
58,2021,ST,3rd,D.G.Ruparel,61,0
48,2021,ST,3rd,D.G.Ruparel,61,0
87,2021,NT-C,3rd,D.G.Ruparel,63,1
51,2021,OBC,3rd,D.G.Ruparel,62,0
87,2021,NT-C,3rd,D.G.Ruparel,63,1
92,2021,Open,3rd,D.G.Ruparel,72,1
50,2021,SC,3rd,D.G.Ruparel,38,1
63,2021,Open,3rd,D.G.Ruparel,72,0
88,2021,Open,3rd,D.G.Ruparel,72,1
63,2021,NT-B,3rd,D.G.Ruparel,48,1
93,2021,ST,3rd,D.G.Ruparel,61,1
76,2021,Open,3rd,D.G.Ruparel,72,1
78,2021,NT-C,3rd,D.G.Ruparel,63,1
71,2021,ST,3rd,D.G.Ruparel,61,1
37,2021,NT-B,3rd,D.G.Ruparel,48,0
35,2021,NT-C,3rd,D.G.Ruparel,63,0
60,2021,SC,3rd,D.G.Ruparel,38,1
40,2021,ST,3rd,D.G.Ruparel,61,0
49,2021,NT-B,3rd,D.G.Ruparel,48,1
61,2021,NT-B,3rd,D.G.Ruparel,48,1
71,2021,NT-C,3rd,D.G.Ruparel,63,1
91,2021,Open,3rd,D.G.Ruparel,72,1
79,2021,Open,3rd,D.G.Ruparel,72,1
76,2021,OBC,3rd,D.G.Ruparel,62,1
43,2021,SC,3rd,D.G.Ruparel,38,1
47,2021,OBC,3rd,D.G.Ruparel,62,0
69,2021,SC,3rd,D.G.Ruparel,38,1
58,2021,ST,3rd,D.G.Ruparel,61,0
50,2021,NT-C,3rd,D.G.Ruparel,63,0
73,2021,ST,3rd,D.G.Ruparel,61,1
75,2021,OBC,3rd,D.G.Ruparel,62,1
41,2021,OBC,3rd,D.G.Ruparel,62,0
73,2021,OBC,3rd,D.G.Ruparel,62,1
87,2021,ST,3rd,D.G.Ruparel,61,1
70,2021,NT-B,3rd,D.G.Ruparel,48,1
67,2021,OBC,3rd,D.G.Ruparel,62,1
67,2021,ST,3rd,D.G.Ruparel,61,1
63,2021,Open,3rd,D.G.Ruparel,72,0
54,2021,OBC,3rd,D.G.Ruparel,62,0
75,2021,NT-B,3rd,D.G.Ruparel,48,1
99,2021,NT-B,3rd,D.G.Ruparel,48,1
82,2021,NT-C,3rd,D.G.Ruparel,63,1
84,2021,SC,3rd,D.G.Ruparel,38,1
83,2021,NT-B,3rd,D.G.Ruparel,48,1
70,2021,ST,3rd,D.G.Ruparel,61,1
49,2021,ST,3rd,D.G.Ruparel,61,0
45,2021,OBC,3rd,D.G.Ruparel,62,0
84,2021,Open,3rd,D.G.Ruparel,72,1
80,2021,ST,3rd,D.G.Ruparel,61,1
95,2021,Open,3rd,D.G.Ruparel,72,1
47,2021,OBC,3rd,D.G.Ruparel,62,0
66,2021,NT-C,3rd,D.G.Ruparel,63,1
62,2021,OBC,3rd,D.G.Ruparel,62,0
51,2021,SC,3rd,D.G.Ruparel,38,1
79,2021,Open,3rd,D.G.Ruparel,72,1
70,2021,OBC,3rd,D.G.Ruparel,62,1
42,2021,SC,3rd,D.G.Ruparel,38,1
75,2021,NT-C,3rd,D.G.Ruparel,63,1
67,2021,OBC,3rd,D.G.Ruparel,62,1
80,2021,ST,3rd,D.G.Ruparel,61,1
47,2021,NT-B,3rd,D.G.Ruparel,48,0
58,2021,SC,3rd,D.G.Ruparel,38,1
64,2021,SC,3rd,D.G.Ruparel,38,1
75,2021,NT-C,3rd,D.G.Ruparel,63,1
59,2021,NT-C,3rd,D.G.Ruparel,63,0
58,2021,Open,3rd,D.G.Ruparel,72,0
48,2021,SC,3rd,D.G.Ruparel,38,1
51,2021,NT-B,3rd,D.G.Ruparel,48,1
63,2021,SC,3rd,D.G.Ruparel,38,1
48,2021,SC,3rd,D.G.Ruparel,38,1
86,2021,NT-C,3rd,D.G.Ruparel,63,1
43,2021,Open,3rd,D.G.Ruparel,72,0
41,2021,NT-B,3rd,D.G.Ruparel,48,0
91,2021,OBC,3rd,D.G.Ruparel,62,1
90,2021,NT-C,3rd,D.G.Ruparel,63,1
90,2021,Open,3rd,D.G.Ruparel,72,1
88,2021,ST,3rd,D.G.Ruparel,61,1
42,2021,NT-B,3rd,D.G.Ruparel,48,0
73,2021,ST,3rd,D.G.Ruparel,61,1
37,2021,SC,3rd,D.G.Ruparel,38,0
59,2021,Open,3rd,D.G.Ruparel,72,0
62,2021,OBC,3rd,D.G.Ruparel,62,0
92,2021,Open,3rd,D.G.Ruparel,72,1
66,2021,NT-C,3rd,D.G.Ruparel,63,1
76,2021,Open,3rd,D.G.Ruparel,72,1
81,2021,SC,3rd,D.G.Ruparel,38,1
35,2021,OBC,3rd,D.G.Ruparel,62,0
87,2021,OBC,3rd,D.G.Ruparel,62,1
39,2021,Open,3rd,D.G.Ruparel,72,0
63,2021,SC,3rd,D.G.Ruparel,38,1
51,2021,SC,3rd,D.G.Ruparel,38,1
40,2021,ST,3rd,D.G.Ruparel,61,0
53,2021,SC,3rd,D.G.Ruparel,38,1
52,2021,NT-B,3rd,D.G.Ruparel,48,1
56,2021,NT-B,3rd,D.G.Ruparel,48,1
58,2021,NT-B,3rd,D.G.Ruparel,48,1
100,2021,SC,3rd,D.G.Ruparel,38,1
85,2021,Open,3rd,D.G.Ruparel,72,1
74,2021,OBC,3rd,D.G.Ruparel,62,1
57,2021,OBC,3rd,D.G.Ruparel,62,0
44,2021,ST,3rd,D.G.Ruparel,61,0
56,2021,NT-C,3rd,D.G.Ruparel,63,0
46,2021,SC,3rd,D.G.Ruparel,38,1
58,2021,OBC,3rd,D.G.Ruparel,62,0
99,2021,OBC,3rd,D.G.Ruparel,62,1
96,2021,NT-B,3rd,D.G.Ruparel,48,1
35,2021,NT-B,3rd,D.G.Ruparel,48,0
99,2021,ST,3rd,D.G.Ruparel,61,1
88,2021,Open,3rd,D.G.Ruparel,72,1
53,2021,NT-B,3rd,D.G.Ruparel,48,1
90,2021,ST,3rd,D.G.Ruparel,61,1
74,2021,Open,3rd,D.G.Ruparel,72,1
46,2021,SC,3rd,D.G.Ruparel,38,1
90,2021,ST,3rd,D.G.Ruparel,61,1
64,2021,ST,3rd,D.G.Ruparel,61,1
79,2021,SC,3rd,D.G.Ruparel,38,1
71,2021,SC,3rd,D.G.Ruparel,38,1
86,2021,OBC,3rd,D.G.Ruparel,62,1
78,2021,SC,3rd,D.G.Ruparel,38,1
98,2021,NT-C,3rd,D.G.Ruparel,63,1
98,2021,NT-B,3rd,D.G.Ruparel,48,1
48,2021,OBC,3rd,D.G.Ruparel,62,0
98,2021,NT-B,3rd,D.G.Ruparel,48,1
53,2021,ST,3rd,D.G.Ruparel,61,0
93,2021,ST,3rd,D.G.Ruparel,61,1
74,2021,NT-B,3rd,D.G.Ruparel,48,1
75,2021,OBC,3rd,D.G.Ruparel,62,1
39,2021,NT-C,3rd,D.G.Ruparel,63,0
98,2021,ST,3rd,D.G.Ruparel,61,1
76,2021,NT-B,3rd,D.G.Ruparel,48,1
52,2021,ST,3rd,D.G.Ruparel,61,0
88,2021,SC,3rd,D.G.Ruparel,38,1
78,2021,Open,3rd,D.G.Ruparel,72,1
99,2021,OBC,3rd,D.G.Ruparel,62,1
65,2021,Open,3rd,D.G.Ruparel,72,0
54,2021,NT-B,3rd,D.G.Ruparel,48,1
79,2021,NT-B,3rd,D.G.Ruparel,48,1
82,2021,ST,3rd,D.G.Ruparel,61,1
100,2021,ST,3rd,D.G.Ruparel,61,1
92,2021,OBC,3rd,D.G.Ruparel,62,1
75,2021,NT-B,3rd,D.G.Ruparel,48,1
37,2021,ST,3rd,D.G.Ruparel,61,0
41,2021,OBC,3rd,D.G.Ruparel,62,0
63,2021,OBC,3rd,D.G.Ruparel,62,1
36,2021,NT-C,3rd,D.G.Ruparel,63,0
47,2021,SC,3rd,D.G.Ruparel,38,1
60,2021,SC,3rd,D.G.Ruparel,38,1
56,2021,NT-C,3rd,D.G.Ruparel,63,0
43,2021,NT-C,3rd,D.G.Ruparel,63,0
50,2021,NT-C,3rd,D.G.Ruparel,63,0
59,2021,ST,3rd,D.G.Ruparel,61,0
76,2021,SC,3rd,D.G.Ruparel,38,1
89,2021,Open,3rd,D.G.Ruparel,72,1
66,2021,SC,3rd,D.G.Ruparel,38,1
37,2021,NT-B,3rd,D.G.Ruparel,48,0
36,2021,Open,3rd,D.G.Ruparel,72,0
86,2021,OBC,3rd,D.G.Ruparel,62,1
85,2021,ST,3rd,D.G.Ruparel,61,1
47,2021,OBC,3rd,D.G.Ruparel,62,0
36,2021,SC,3rd,D.G.Ruparel,38,0
100,2021,ST,3rd,D.G.Ruparel,61,1
81,2021,Open,3rd,D.G.Ruparel,72,1
56,2021,NT-C,3rd,D.G.Ruparel,63,0
42,2021,NT-C,3rd,D.G.Ruparel,63,0
80,2021,SC,3rd,D.G.Ruparel,38,1
97,2021,NT-B,3rd,D.G.Ruparel,48,1
90,2021,Open,3rd,D.G.Ruparel,72,1
47,2021,NT-C,3rd,D.G.Ruparel,63,0
78,2021,NT-C,3rd,D.G.Ruparel,63,1
39,2021,NT-C,3rd,D.G.Ruparel,63,0
99,2021,OBC,3rd,D.G.Ruparel,62,1
71,2021,NT-C,3rd,D.G.Ruparel,63,1
58,2021,NT-C,3rd,D.G.Ruparel,63,0
78,2021,NT-B,3rd,D.G.Ruparel,48,1
76,2021,OBC,3rd,D.G.Ruparel,62,1
75,2021,NT-C,3rd,D.G.Ruparel,63,1
95,2021,OBC,3rd,D.G.Ruparel,62,1
53,2021,NT-C,3rd,D.G.Ruparel,63,0
65,2021,Open,3rd,D.G.Ruparel,72,0
58,2021,NT-C,3rd,D.G.Ruparel,63,0
62,2021,SC,3rd,D.G.Ruparel,38,1
83,2021,Open,3rd,D.G.Ruparel,72,1
74,2021,SC,3rd,D.G.Ruparel,38,1
53,2021,SC,3rd,D.G.Ruparel,38,1
91,2021,NT-B,3rd,D.G.Ruparel,48,1
43,2021,SC,3rd,D.G.Ruparel,38,1
91,2021,Open,3rd,D.G.Ruparel,72,1
58,2021,OBC,3rd,D.G.Ruparel,62,0
51,2021,Open,3rd,D.G.Ruparel,72,0
47,2021,SC,3rd,D.G.Ruparel,38,1
71,2021,NT-B,3rd,D.G.Ruparel,48,1
63,2021,NT-B,3rd,D.G.Ruparel,48,1
41,2021,NT-B,3rd,D.G.Ruparel,48,0
77,2021,NT-C,3rd,D.G.Ruparel,63,1
35,2021,NT-C,3rd,D.G.Ruparel,63,0
82,2021,OBC,3rd,D.G.Ruparel,62,1
94,2021,SC,3rd,D.G.Ruparel,38,1
72,2021,OBC,3rd,D.G.Ruparel,62,1
80,2021,NT-B,3rd,D.G.Ruparel,48,1
36,2021,Open,3rd,D.G.Ruparel,72,0
38,2021,Open,3rd,D.G.Ruparel,72,0
35,2021,OBC,3rd,D.G.Ruparel,62,0
71,2021,NT-B,3rd,D.G.Ruparel,48,1
